video_id,title
vs_18227,Motorcycle Chase Ends in Crash
vs_18229,Cleaning Wheels and Tires Maintenance with Mothers Products
vs_1823,Man performs exercise on inclined bench with assistance
vs_18236,Child plays with tennis ball near sidewalk next to parked cars.
vs_18237,Crispy Inside-Out Grilled Cheese
vs_18239,Man falls repeatedly while sledding down snowy hill
vs_18240,"Man jumps into large in puddle, gets splashed"
vs_18248,Puppy being chewed toy in dim light
vs_18249,Top 10 Do's and don't's for Princess Party Planning
vs_1825,Chris Palmer demonstrates installing bench dogs for woodworking projects.
vs_18257,"Boy opens washing machine door with string, puppy watches."
vs_18260,Dog runs down street as garbage truck passes by
vs_18261,Top 7 Tips for Homemade Dog Food Preparation
vs_18263,World's Thinnest Folding Wagons
vs_18264,Poodle puppy plays with ball in garden
vs_18265,Cat and puppy playfully interact on bed
vs_18271,Man polishes bicycles under umbrella.
vs_18273,Toddler dances and falls in bedroom
vs_18274,Tennis star lobbed ball at crying baby during match
vs_18277,Dogs play fetch in swimming pool with owner.
vs_18278,"Fan hits home run, crowd erupts"
vs_18279,Water flows through narrow rocky channel towards ocean
vs_18280,Man lifts dog at NYSE EURonEx
vs_18285,Monkeys shares banana with baby monkey
vs_18286,Woman eats while video chat shows animals.
vs_18290,Air Marshal Arrested for Taking Upskirt Photos
vs_18293,Truck overturned on highway at night
vs_18294,Car flips over busy city street
vs_18295,Army Band Performs at Rashtrapati Bhavan
vs_18296,Crafting Table Creation in Minecraft
vs_18299,Danny McCaskskill rides BMX over giant toys in warehouse
vs_1830,Police searching for suspect who tried to lure 14-year-old girl
vs_18300,Basketball player dribbles and shoots in gym.
vs_18302,White House Dog Bow Celebrates Christmas
vs_18305,Race car tire change in pit stop
vs_18308,Dog chreases on swing set while people watch
vs_18311,Elephant parade with children in traditional attire performing
vs_18313,"Dachshund rolls around on floor, then"
vs_18316,Baby interacts with Boxer dog on floor
vs_1832,Man dances in front of colorful mural wall
vs_18323,High School Dating Advice: How to Flirt with Guys
vs_18332,Dog uses on Urban potty for apartment potty training
vs_18333,Fat Man Rides Motorcycle at Night
vs_18334,Comedian performs on stage with microphone
vs_18339,The Car Stunt Show Footage
vs_1834,Modified Push-Up with Leg Raise
vs_18340,Skateboarder jumps off wall in urban setting
vs_18342,"Motorcycle rider navigatesates steep trail, crashes into tree, riders assess damage"
vs_18343,Hunter shoots deer while it approaches
vs_18344,Airplane crash site revealed
vs_1835,Two men repairers discuss
vs_18350,Boy Killed After Hit by Pickup Truck
vs_18353,Skateboarders perform tricks in graffiti-covered tunnel
vs_18357,Jeep navigates through forest trail obstacle
vs_18358,Nandhu Celebrates Birthday
vs_18359,Diver jumps into water from pier platform
vs_18360,Boy dances and jumps in kitchen
vs_18361,Woman dances barefoot on woven mat in rice field
vs_18362,Teachinging dog to stay close to jump for agility
vs_18363,Dog chases ball in living room
vs_18365,Pipers and drummers parade through town.
vs_1837,Loading screen on tablet device
vs_18370,Motorcycle rider narrowly escapes explosion on road
vs_18371,Monster truck crashes into cliff edge
vs_18372,Monster attacks police officers in street
vs_18373,Garry Dean's Introduction to Four Star Products
vs_18375,Sea Lion Pup Rescued Back in Ocean
vs_18377,Furrykids Running and Chasing After Each Other
vs_18378,Child rides dirt bike through snowy field
vs_18379,Dolphin swimming in calm water
vs_18380,Greg Howe Inspects Home for Subterranean Termites
vs_18383,Corgi dog plays fetch with toy ball
vs_18385,"Toddler finishes eating with spoon, mother watches."
vs_18386,Gun Found in Snowbank
vs_18387,Dog chases another dog into frozen pond
vs_18389,Traffic jam on snowy highway at night
vs_18390,Dachshund puppy takes playful bath in bathtub
vs_18393,Bulldog puppy takes unexpected bath in kitchen sink
vs_18396,Boy jumps high on trampoline in backyard
vs_18398,Dog Learns to Swim in Indoor Pool
vs_18399,Pouring cleaning solution into sink
vs_184,Florida Man Eatsats
vs_1840,Card Tricks Demonstration by Expert Village
vs_18400,Pickup trucks race on dirt track at night
vs_18401,Truck hits car on highway
vs_18405,Police chase suspect through crowded city streets
vs_18407,Boy gets hit by green ball in yard
vs_18409,Man discusses intricate metalwork design
vs_1841,Time Lapse of Patio Decking Construction
vs_18413,Dog plays with water faucet in bathtub
vs_18415,Painting Contractor Services Ad
vs_18418,Deadly Shooting at 27th & Grand
vs_1842,"Dog playsfully interacts with owner, performing"
vs_18420,Dre Baldwin introduces himself in his living room
vs_18423,Family Celebrates Birthday with Cake and Candles
vs_18424,"Biker rides on ice, crashes into ramp"
vs_18426,"Puppy plays with toy, chags shoe, and chags person."
vs_18430,Building the 2013 Gingerbread White House
vs_18433,Winter Driving Tips: Staying Safe in Snowstorms
vs_18438,Bottled beverage production line demonstration
vs_1844,Women walk dogs along paved path in park.
vs_18446,"Quarterback evades defenders, scores touchdown"
vs_18447,Firefighters respond to house fire with small arms ammunition issue
vs_18449,Major World: 2011 Jeep Wrangler Unlimited for Sale
vs_18450,Pottery Barn Kids Nursery Essentials: Crib Conversion Kits
vs_18454,Mechanic adjusts engine component
vs_18455,Boy hits Donald Driver's cleat into fan
vs_18457,SporTrax Youth Snow Bibs Size Medium
vs_18460,"Man walks up trail, stops to look at view."
vs_18463,Person operates machine sealing bottles
vs_18466,Orange-claded fans celebrate parade
vs_18467,"Woman showcases ""Good Dog"" cookie tin."
vs_18469,Veterinarian discusses cat litter box training with pet owner
vs_1847,Skateboarderer falls off railing
vs_18471,Woman locked in car calls 911 for help
vs_18474,The Pull Up Push Up Challenge: Bodyweight Edition
vs_18475,"Man performs martial arts moves, crowd watches"
vs_18476,Pottery Barn Kids Cameron Storage Bed Demonstration
vs_18479,Man operates water-powered wheel outside
vs_1848,Woman showcases Volkswagen hubcap in warehouse
vs_18480,"Fireworks ignite, crowd cheers at stage."
vs_18481,Swimmer breaks world record in pool race
vs_18484,"Tiger Woods hits ""Mashed Potatoes"" into the green."
vs_18485,Man showcases engineered wood flooring options in store.
vs_18488,Father teaches daughter to swim with goggles.
vs_18489,Two dogs playfully wrestle on grassy lawn
vs_1849,Woman demonstrates stain removal technique on jeans in laundry room.
vs_18492,Dogs playfully chase each other near car tire
vs_18494,Man throws bottle at wall game
vs_18499,Making White chocolate caramel latte in kitchen
vs_185,Baseball game on TV with Victor Martinez at
vs_18500,"Tropical Smoothie Cafe's ""Caring for Kids"" Campaign Benefits Boys & Girls Clubs"
vs_18502,"Weather forecast for tonight: snow, mostly cloudy"
vs_18503,Professional Carpet Cleaning Services in Orange County
vs_18506,Two people drive white pickup truck on dirt road
vs_1851,Dog plays fetch with frisis
vs_18512,Pottery Barn Kids Crib Features Crown Molding and Safety Rails
vs_18513,Cheap Engagement Rings Pave Setting Up to 70% Discount
vs_18517,French Bulldog plays peek-a-boo with owner
vs_18523,Man showcases gold and black beaded bracelet in red box.
vs_18524,BMX Spine to shed roof gap
vs_18525,"Car accident kills mother, injures children on I-385"
vs_18526,"Pickup truck drives through flooded road, struggles to recover."
vs_18530,"Pickup truck climbs steep rocky hill, dust rises"
vs_18531,Football player scores touchdown during game
vs_18532,Cat explores room corner near guitar
vs_18538,Soccer match resumes after rain delay
vs_18540,Cat meows and looks out window
vs_18542,Laser cleaning process with TruMicro 7050
vs_18543,Woman digs in garden with shovel
vs_18544,Girl jumps through doorway into floor
vs_18546,Men fight in living room
vs_18547,Automobile towinging boat on highway
vs_18548,Child wearing snorkel gear watches water near parent holds GuidId
vs_18550,"Teen jumps onto car, gets hit by tire"
vs_18553,"Man runs past backpack, jumps over it, celebrates."
vs_18554,"ATS monitors traffic flow at Palm Coast, FL"
vs_18556,Surprise reunion: Soldier disguised as Santa surprises mother
vs_18557,Carriage driver injured in hit-and-run in Milwaukee
vs_18558,Automated Tire Inspection in 2.5 Minutes
vs_18560,Police-Involved Shooting Victim Dies
vs_18562,Snow-covered train speeds through snowy station platform
vs_18563,Man attacks dog in field near camera
vs_18564,Budget Wrench A Part: Cash for Your Junk Car
vs_18566,Man shaving face with electric razor
vs_18567,Installing 2008-2013 Accord Lower Panel Kit
vs_18568,Skateboarderer jumps off bench fails
vs_18571,Boneses Found in Tampa Are Human
vs_18573,Cat plays inside red tube toy
vs_18574,Alien Bombing in Extinction Mode: Alien Attack!
vs_18575,Marcelissen Drum Washer Processing Root Beets
vs_18576,Two cats fight over food water bowl
vs_18578,Bottling process with red caps on conveyor belt
vs_18581,Replacing the rubber foot on a dryer
vs_18582,Clean sweep Traders Pakistan
vs_18584,Paddy-O-Deck offers customized decks work since 30 years of experience.
vs_18585,Bounce House House Rentals Ad: Clean and Disinfected
vs_18590,Man uses pressure washer on patio
vs_18592,Sheriff Investigates Child 5-Year-Old Knife Attack
vs_18593,Magician transforms paper into real money.
vs_18594,Boy killed riding bike in Clyde
vs_18595,Hydraulic cuttingting machine operation
vs_18596,iPad Mini Displays Stripeding Error
vs_18597,Woman talks about her kids playingtime and plans for the day.
vs_18598,Two dogs playfully fight on floor
vs_18599,Two Siamese kittens playfully fight on carpet
vs_186,Foundation Repair: Signs Your Home Needs Attention
vs_18601,Pug puppy plays tug-of-war with toy
vs_18602,Yellow car flips upside down during stunt performance
vs_18604,Admiral Washing Machine Makes Loud Noise After Drive Belt Replaceded
vs_18605,Robot climbs snowy mountain using snow falls
vs_18606,Man discusses police brutality incident
vs_18607,Balloon bursts captures water water
vs_18609,Man and woman pose for camera in GoPro store
vs_1861,Dog gets fitted with brace for car ride.
vs_18610,Bottling machine seals bottles with caps
vs_18614,Pickup truck struggles to pull semi-trailer through icy parking lot
vs_18617,"The Pet Set Long Beach, CA "
vs_18618,Driftersers in parking lot at night
vs_1862,Man makes coffee with holes-poked
vs_18624,"Crystal Case Dog Leash, Waste Dispenser, and Bowl Combo Pack"
vs_18625,Child pretending to iron clothes
vs_18627,Boy plays fetch with dog in park.
vs_18628,Man carries injured person through forest path
vs_1863,Race car driver celebrates victory with cheering crowd
vs_18630,Biker performs daring jump over crashes into ground
vs_18631,How Changing dishwasher link for spring replacement
vs_18634,Jeep climbs steep dirt hill amid crowd
vs_18635,Jeep race on sand dunes
vs_18638,"Sheriff Grady Judd discusses Lake Wales, Florida crime case involving Beth Dickison Richards"
vs_18639,All Clean Carpet Cleaning Services
vs_18644,Cat Finds Comfortable Spot in Baby Stroller
vs_18646,Man jumps onto boat from dock
vs_18647,Woman cleans glass shower doors with lemon juice and scrub brush.
vs_18648,Camels block traffic on desert highway
vs_1865,Make Your Own Mini Top Hats
vs_18651,"Man swims in icy lake, emerges unharmed"
vs_18652,Duck family escorted to ditch by traffic officer
vs_18653,Titan Pro Knee/Shin Guard
vs_18659,Man discusses washer and dryer maintenance in laundry room.
vs_18660,Little Man Puts Out The Light
vs_18662,Family stuck in chimney during snowstorm
vs_18663,The 2006 Honda Odyssey
vs_18664,Rabbit eats banana in wooden enclosure
vs_18665,Crowd cheers as performers dance on beach boardwalk
vs_18673,Very Special Delivery: Four Identicalical Twins Born on Same Day
vs_18675,"Woman rides bike while recording video, smiling and speaking to camera."
vs_18676,"Best Bike Brands: BMC, Bianchi, Focus"
vs_18677,Biker rides through underground parking lot at night.
vs_18678,Whale Kills Trainer at SeaWorld
vs_1868,Child falls off ramp while attempting bike trick
vs_18681,Man with orange hair talks to woman on city sidewalk
vs_18684,"Child swings high, falls, rolls on playground"
vs_18685,Get It Done House Buyers: Sell Your House Fast
vs_18686,Woman discusses birds in pet store
vs_18687,Dog chases toy across
vs_18688,Man in banana costume dances on street
vs_18693,Golf Course Shooting in Blue Island
vs_18697,"Man in red shirt runs across street, gets hit by car"
vs_18699,Greg Presto compares fast food burgers calories in his car.
vs_18707,Cap Levitation DVD & Kit
vs_18708,Bear Scooter climbs and plays in enclosure.
vs_18709,"Child eats ice cream, gets blue face messy"
vs_18711,Epoxy Mixer Demonstration for Rod Building
vs_18712,Baby Silverleaf Langur Feedinging at San Diego Zoo
vs_18713,Man plays guitar outside car drives past
vs_18719,Skateboarder jumps off wall outside house
vs_1872,"Yellow sports car speeds through town, crashes into police car"
vs_18721,Mother Farm Aden Riding Horse Golden Week 2013
